-2.792909231145099813e-01 6.474590604623413626e-01
2.371983674112431231e-02 1.772821063779143946e+00
2.616609577960192556e+00 9.534082070401583842e-01
-5.895528206123401560e-02 -7.676067674562525589e-02
-3.236434069322165374e+00 -1.748820208537916976e+00
-2.702764289409817167e+00 -1.845958217804676504e+00
8.241294131423838598e-01 1.300867054279505997e+00
2.050584728039090532e+00 2.348983936837440112e+00
6.486591070212488486e-01 6.445374243572383754e-01
-1.860147991583944282e+00 -1.995939621990094004e+00
-1.911461820940301370e+00 -2.345261855113898175e-01
-4.605843455167571432e-01 1.819414770402352444e+00
1.683884122374310843e+00 2.341306538311926477e+00
2.251697109687054166e+00 2.242189390190578724e-01
-1.456432230315719112e+00 -1.924124203568172264e+00
-2.982098871371714921e+00 -2.771275634750646866e+00
1.216532515573094386e-01 -4.560116793042484629e-01
3.096244732787839293e+00 3.534431975138963011e-01
2.565674982703118445e+00 1.004746489275765597e+00
-2.822514681761678190e+00 -8.408550753661463428e-01
-3.143477315680334172e+00 -5.750771460393256929e-01
4.669778534146859506e-01 1.888267565836804440e+00
1.510455569884466165e+00 6.448837230267784326e-01
1.373502719082904555e+00 -1.840735004342357595e-01
-6.289799966013664978e-01 -2.099413581544475882e+00
-1.312257425381538667e+00 -4.930300580999391613e-02
-1.554756661773675219e+00 -2.952196053533664433e-01
5.469169692571376196e-01 -1.236319492480719040e+00
1.352180808384962463e+00 -7.987670567498907914e-01
9.697782158285983556e-01 1.207995172703585141e+00
-1.615239126760405208e-01 8.561720561174146482e-02
-9.812753176400397237e-01 1.245209921265015396e+00
-1.599704754553384234e+00 1.249132016221560448e+00
-5.501199963252296765e-01 -1.335858441384037310e+00
1.654047049890870147e+00 -1.796248674972523718e+00
2.082927769368926318e-01 -1.323591263485771163e+00
-1.696868479491554060e+00 1.083308410536868882e+00
-6.671262349329760699e-01 1.398163144173598660e-01
1.417666099245525668e+00 -7.790239008285287925e-01
1.907692876274911242e+00 -3.103957359663442328e-01
-9.543508734171290975e-02 8.425410257877521403e-01
-1.074940177156930909e+00 1.409862520024938615e+00
-1.004226554266372862e+00 2.080619040172401402e+00
-9.999460804202664477e-01 1.177260252047484412e+00
1.021703229659219336e-01 -1.449702340646394250e+00
1.348640013733316323e+00 -1.839679789740251925e+00
1.377345056463836093e+00 1.274473304860186840e+00
-4.417108731971005064e-01 2.530976759574323331e+00
-6.451366275047731857e-02 7.253616095041199863e-01
-1.771009262593045142e-01 -1.642425462654723889e+00
-5.032167581212664276e-01 -1.118202051593756963e+00
-8.447005550148681818e-01 2.420599586102808676e+00
1.332715909992189252e-01 2.575101843179213201e+00
2.567628394515055756e-01 1.228417277150620546e+00
1.041584573606451958e+00 4.200588895821713020e-01
2.113856412116869032e-01 -8.156759658392231938e-02
3.159356772393306922e-02 -1.110393593334383811e+00
3.014256280871144833e-01 1.485862654864366084e-01
-4.778779298650495111e-01 1.397018327293371387e+00
1.352177377897699762e-01 3.402440671013445161e+00
1.848612436041085605e+00 1.997256274209608939e+00
1.902579202725563245e+00 -1.258962869081257097e+00
-8.063465409947450091e-01 -1.764144466246031939e+00
-3.849306923535546154e+00 1.838377113785271133e+00
-6.839225280823302278e-02 3.140221351558370344e+00
2.571551300656720329e+00 1.961764853805657571e+00
