-7.892497209612803211e-01 6.763716576460505614e-01
4.278563353596608887e-01 7.819410092542409263e-01
-1.037345094170223359e-01 1.583456360011110675e+00
1.158586284861348847e+00 9.115962710197092478e-02
1.151411448738154819e+00 -8.152701529407309078e-01
2.823202787358836119e-02 1.282556256537744854e+00
-1.142270150293093867e+00 2.447599254704191374e+00
7.869020055688533133e-02 1.240851956767638153e+00
2.997446274202324901e+00 -8.900679094461105834e-01
1.666536627297927176e+00 -1.884401758452667774e+00
-2.768788678390015967e+00 -7.898313033500869995e-01
-2.560989157503486879e+00 6.921795583982253142e-01
1.635418502253892514e+00 3.054652609792264384e-01
2.553362685830058876e+00 -1.091805911302123011e+00
2.126533173066274540e-01 -2.810031691217785621e+00
-3.209927808455701470e+00 -2.341561251527068066e+00
-5.199964545768986035e+00 -7.885016408259000187e-01
6.493061492891530895e-01 2.185721539644860822e+00
5.902028048410430827e+00 3.035500756074132056e+00
4.206556559648146454e+00 -1.378593531792219551e+00
-3.131283792867419091e+00 -2.022295473236868091e+00
-3.775996632945402887e+00 9.119017214800799742e-01
7.824903767695459145e-01 2.329822721244702688e+00
4.045380738918813002e+00 -5.912988128511240671e-01
5.810470761939573459e-01 -1.358654088794493120e+00
-2.675336641046198949e+00 -3.436541612786176980e-01
-7.408899991455220047e-01 1.063783392793649973e+00
1.966260870093760715e+00 1.099821245511247270e+00
4.725434262119088125e-02 -5.050810825874268994e-01
-3.330910620690360702e+00 9.818680229716207908e-01
-2.539537610877859564e+00 -1.320829190756718230e+00
4.471704961626152830e-01 -2.119871624277403832e+00
5.669389926869621288e-01 -1.633417570502228688e+00
-2.518991244926871431e+00 9.062720334190471627e-01
-2.581977470381408235e+00 2.912923264016360037e+00
1.469102376317207304e+00 -3.320319040460528726e-01
2.585185551748105048e+00 -1.962829772206527768e+00
1.652712286715347090e-01 2.599442792561668103e-01
-1.431541067982437632e+00 2.568663686078830111e+00
-4.415564534368696115e-01 1.810427903120104931e+00
8.696172728563619225e-01 -1.895076899776203971e+00
4.110229789807106626e-01 -3.411884476638657127e+00
4.644696833876824638e-01 -3.798522335620940216e-01
-3.742904502394402977e-01 1.252675133915575945e+00
-1.997045462973267682e+00 1.984327435957387031e+00
5.336087703981734487e-01 1.959509610065358898e-02
1.193469056720126265e+00 -6.828208715232204629e-01
1.124428794222572803e-01 1.067122791068657151e+00
-2.153865977505661888e+00 2.139609965341789710e+00
-1.969486370885815907e+00 1.768028434966161910e+00
7.556705414857630698e-01 -3.837943770696741752e-01
3.202781419958912856e+00 -1.064624486743337206e+00
-4.454548653514522893e-02 5.387279104424332887e-01
-3.692341519401406202e+00 2.175653205676895574e+00
-2.442525028207533921e-01 5.455370214000774265e-01
4.209565992867026374e+00 2.045677893642021683e-01
